gene_id	tissue	expression
ENSG00000168928.12	Pancreas	1.685e+04
ENSG00000168928.12	Pancreas	1.39e+04
ENSG00000168928.12	Pancreas	7.006e+04
ENSG00000168928.12	Pancreas	3.482e+04
ENSG00000168928.12	Pancreas	2.331e+04
ENSG00000168928.12	Pancreas	1.861e+04
ENSG00000168928.12	Pancreas	1.789e+04
ENSG00000168928.12	Pancreas	3.248e+04
ENSG00000168928.12	Pancreas	1.503e+04
ENSG00000168928.12	Pancreas	1.678e+04
ENSG00000168928.12	Pancreas	1.226e+04
ENSG00000168928.12	Pancreas	1.701e+04
ENSG00000168928.12	Pancreas	2.436e+04
ENSG00000168928.12	Pancreas	1.411e+04
ENSG00000168928.12	Pancreas	1.267e+04
ENSG00000168928.12	Pancreas	1.89e+04
ENSG00000168928.12	Pancreas	2.744e+04
ENSG00000168928.12	Pancreas	1.261e+04
ENSG00000168928.12	Pancreas	1.621e+04
ENSG00000168928.12	Pancreas	2.208e+04
ENSG00000168928.12	Pancreas	1.654e+04
ENSG00000168928.12	Pancreas	1.616e+04
ENSG00000168928.12	Pancreas	1.519e+04
ENSG00000168928.12	Pancreas	1.852e+04
ENSG00000168928.12	Pancreas	2.556e+04
ENSG00000168928.12	Pancreas	3.689e+04
ENSG00000168928.12	Pancreas	2.121e+04
ENSG00000168928.12	Pancreas	1.937e+04
ENSG00000168928.12	Pancreas	1.8e+04
ENSG00000168928.12	Pancreas	1.494e+04
ENSG00000168928.12	Pancreas	2.182e+04
ENSG00000168928.12	Pancreas	1.489e+04
ENSG00000168928.12	Pancreas	1.582e+04
ENSG00000168928.12	Pancreas	1.693e+04
ENSG00000168928.12	Pancreas	2.025e+04
ENSG00000168928.12	Pancreas	1.035e+04
ENSG00000168928.12	Pancreas	2.253e+04
ENSG00000168928.12	Pancreas	1.328e+04
ENSG00000168928.12	Pancreas	1.238e+04
ENSG00000168928.12	Pancreas	4.051e+04
ENSG00000168928.12	Pancreas	2.071e+04
ENSG00000168928.12	Pancreas	3.324e+04
ENSG00000168928.12	Pancreas	6.843e+04
ENSG00000168928.12	Pancreas	2.487e+04
ENSG00000168928.12	Pancreas	3.849e+04
ENSG00000168928.12	Pancreas	2.186e+04
ENSG00000168928.12	Pancreas	2.388e+04
ENSG00000168928.12	Pancreas	2.657e+04
ENSG00000168928.12	Pancreas	1.848e+04
ENSG00000168928.12	Pancreas	1.966e+04
ENSG00000168928.12	Pancreas	2.593e+04
ENSG00000168928.12	Pancreas	2.272e+04
ENSG00000168928.12	Pancreas	1.564e+04
ENSG00000168928.12	Pancreas	2.179e+04
ENSG00000168928.12	Pancreas	2.123e+04
ENSG00000168928.12	Pancreas	3.613e+04
ENSG00000168928.12	Pancreas	7.286e+04
ENSG00000168928.12	Pancreas	3.136e+04
ENSG00000168928.12	Pancreas	1.763e+04
ENSG00000168928.12	Pancreas	1.015e+04
ENSG00000168928.12	Pancreas	2.919e+04
ENSG00000168928.12	Pancreas	2.356e+04
ENSG00000168928.12	Pancreas	1.245e+04
ENSG00000168928.12	Pancreas	2.812e+04
ENSG00000168928.12	Pancreas	1.733e+04
ENSG00000168928.12	Pancreas	1.465e+04
ENSG00000168928.12	Pancreas	1.25e+04
ENSG00000168928.12	Pancreas	1.731e+04
ENSG00000168928.12	Pancreas	1.029e+04
ENSG00000168928.12	Pancreas	1.126e+04
ENSG00000168928.12	Pancreas	2.016e+04
ENSG00000168928.12	Pancreas	1.476e+04
ENSG00000168928.12	Pancreas	1.895e+04
ENSG00000168928.12	Pancreas	1.075e+04
ENSG00000168928.12	Pancreas	1.516e+04
ENSG00000168928.12	Pancreas	2.453e+04
ENSG00000168928.12	Pancreas	9666
ENSG00000168928.12	Pancreas	3.102e+04
ENSG00000168928.12	Pancreas	1.768e+04
ENSG00000168928.12	Pancreas	2.002e+04
ENSG00000168928.12	Pancreas	2.957e+04
ENSG00000168928.12	Pancreas	4.166e+04
ENSG00000168928.12	Pancreas	1.377e+04
ENSG00000168928.12	Pancreas	1.948e+04
ENSG00000168928.12	Pancreas	2.04e+04
ENSG00000168928.12	Pancreas	2.922e+04
ENSG00000168928.12	Pancreas	2.582e+04
ENSG00000168928.12	Pancreas	4.809e+04
ENSG00000168928.12	Pancreas	1.615e+04
ENSG00000168928.12	Pancreas	1.676e+04
ENSG00000168928.12	Pancreas	3.535e+04
ENSG00000168928.12	Pancreas	1.567e+04
ENSG00000168928.12	Pancreas	2.336e+04
ENSG00000168928.12	Pancreas	3.523e+04
ENSG00000168928.12	Pancreas	1.784e+04
ENSG00000168928.12	Pancreas	1.578e+04
ENSG00000168928.12	Pancreas	1.119e+04
ENSG00000168928.12	Pancreas	1.911e+04
ENSG00000168928.12	Pancreas	2.578e+04
ENSG00000168928.12	Pancreas	2.005e+04
ENSG00000168928.12	Pancreas	1.499e+04
ENSG00000168928.12	Pancreas	1.879e+04
ENSG00000168928.12	Pancreas	1.897e+04
ENSG00000168928.12	Pancreas	1.569e+04
ENSG00000168928.12	Pancreas	1.389e+04
ENSG00000168928.12	Pancreas	1.995e+04
ENSG00000168928.12	Pancreas	2.429e+04
ENSG00000168928.12	Pancreas	3.225e+04
ENSG00000168928.12	Pancreas	2.7e+04
ENSG00000168928.12	Pancreas	2.918e+04
ENSG00000168928.12	Pancreas	2.245e+04
ENSG00000168928.12	Pancreas	4.154e+04
ENSG00000168928.12	Pancreas	2.062e+04
ENSG00000168928.12	Pancreas	1.915e+04
ENSG00000168928.12	Pancreas	1.462e+04
ENSG00000168928.12	Pancreas	2.134e+04
ENSG00000168928.12	Pancreas	3.582e+04
ENSG00000168928.12	Pancreas	1.531e+04
ENSG00000168928.12	Pancreas	4.004e+04
ENSG00000168928.12	Pancreas	2.412e+04
ENSG00000168928.12	Pancreas	1.88e+04
ENSG00000168928.12	Pancreas	2.344e+04
ENSG00000168928.12	Pancreas	1.711e+04
ENSG00000168928.12	Pancreas	2.002e+04
ENSG00000168928.12	Pancreas	4.878e+04
ENSG00000168928.12	Pancreas	1.878e+04
ENSG00000168928.12	Pancreas	2.546e+04
ENSG00000168928.12	Pancreas	1.389e+04
ENSG00000168928.12	Pancreas	1.682e+04
ENSG00000168928.12	Pancreas	2.929e+04
ENSG00000168928.12	Pancreas	1.581e+04
ENSG00000168928.12	Pancreas	3.835e+04
ENSG00000168928.12	Pancreas	2.313e+04
ENSG00000168928.12	Pancreas	3.583e+04
ENSG00000168928.12	Pancreas	1.702e+04
ENSG00000168928.12	Pancreas	1.956e+04
ENSG00000168928.12	Pancreas	2.159e+04
ENSG00000168928.12	Pancreas	1.422e+04
ENSG00000168928.12	Pancreas	2.212e+04
ENSG00000168928.12	Pancreas	3.587e+04
ENSG00000168928.12	Pancreas	3.108e+04
ENSG00000168928.12	Pancreas	3.372e+04
ENSG00000168928.12	Pancreas	1.758e+04
ENSG00000168928.12	Pancreas	2.264e+04
ENSG00000168928.12	Pancreas	1.676e+04
ENSG00000168928.12	Pancreas	2.434e+04
ENSG00000168928.12	Pancreas	1.265e+04
ENSG00000168928.12	Pancreas	4.332e+04
ENSG00000168928.12	Pancreas	1.566e+04
ENSG00000168928.12	Pancreas	1.621e+04
ENSG00000168928.12	Pancreas	2.083e+04
ENSG00000168928.12	Pancreas	3.649e+04
ENSG00000168928.12	Pancreas	5.436e+04
ENSG00000168928.12	Pancreas	1.137e+04
ENSG00000168928.12	Pancreas	2.246e+04
ENSG00000168928.12	Pancreas	2.226e+04
ENSG00000168928.12	Pancreas	6.589e+04
ENSG00000168928.12	Pancreas	1.911e+04
ENSG00000168928.12	Pancreas	2.195e+04
ENSG00000168928.12	Pancreas	1.37e+04
ENSG00000168928.12	Pancreas	1.522e+04
ENSG00000168928.12	Pancreas	1.556e+04
ENSG00000168928.12	Pancreas	2.004e+04
ENSG00000168928.12	Pancreas	2.429e+04
ENSG00000168928.12	Pancreas	4.954e+04
ENSG00000168928.12	Pancreas	2.054e+04
ENSG00000168928.12	Pancreas	2.275e+04
ENSG00000168928.12	Pancreas	1.622e+04
ENSG00000168928.12	Pancreas	1.962e+04
ENSG00000168928.12	Pancreas	2.408e+04
ENSG00000168928.12	Pancreas	3.034e+04
ENSG00000168928.12	Pancreas	1.566e+04
ENSG00000168928.12	Pancreas	1.894e+04
ENSG00000168928.12	Pancreas	2.114e+04
ENSG00000168928.12	Pancreas	1.801e+04
ENSG00000168928.12	Pancreas	2.255e+04
ENSG00000168928.12	Pancreas	3.766e+04
ENSG00000168928.12	Pancreas	1.93e+04
ENSG00000168928.12	Pancreas	2.192e+04
ENSG00000168928.12	Pancreas	3.091e+04
ENSG00000168928.12	Pancreas	4.103e+04
ENSG00000168928.12	Pancreas	2.024e+04
ENSG00000168928.12	Pancreas	1.407e+04
ENSG00000168928.12	Pancreas	4.304e+04
ENSG00000168928.12	Pancreas	2.141e+04
ENSG00000168928.12	Pancreas	1.934e+04
ENSG00000168928.12	Pancreas	2.08e+04
ENSG00000168928.12	Pancreas	2.451e+04
ENSG00000168928.12	Pancreas	2.654e+04
ENSG00000168928.12	Pancreas	1.718e+04
ENSG00000168928.12	Pancreas	3.941e+04
ENSG00000168928.12	Pancreas	4.157e+04
ENSG00000168928.12	Pancreas	3.572e+04
ENSG00000168928.12	Pancreas	2.299e+04
ENSG00000168928.12	Pancreas	1.371e+04
ENSG00000168928.12	Pancreas	1.643e+04
ENSG00000168928.12	Pancreas	1.694e+04
ENSG00000168928.12	Pancreas	1.295e+04
ENSG00000168928.12	Pancreas	1.375e+04
ENSG00000168928.12	Pancreas	3392
ENSG00000168928.12	Pancreas	1.104e+04
ENSG00000168928.12	Pancreas	1.996e+04
ENSG00000168928.12	Pancreas	3.189e+04
ENSG00000168925.10	Pancreas	1.443e+04
ENSG00000168925.10	Pancreas	1.851e+04
ENSG00000168925.10	Pancreas	2.098e+04
ENSG00000168925.10	Pancreas	1.085e+04
ENSG00000168925.10	Pancreas	1.304e+04
ENSG00000168925.10	Pancreas	1.75e+04
ENSG00000168925.10	Pancreas	1.625e+04
ENSG00000168925.10	Pancreas	1.698e+04
ENSG00000168925.10	Pancreas	1.483e+04
ENSG00000168925.10	Pancreas	2.062e+04
ENSG00000168925.10	Pancreas	2.025e+04
ENSG00000168925.10	Pancreas	1.579e+04
ENSG00000168925.10	Pancreas	2.174e+04
ENSG00000168925.10	Pancreas	2.313e+04
ENSG00000168925.10	Pancreas	1.628e+04
ENSG00000168925.10	Pancreas	1.872e+04
ENSG00000168925.10	Pancreas	1.921e+04
ENSG00000168925.10	Pancreas	2.17e+04
ENSG00000168925.10	Pancreas	3.688e+04
ENSG00000168925.10	Pancreas	2.542e+04
ENSG00000168925.10	Pancreas	1.778e+04
ENSG00000168925.10	Pancreas	1.527e+04
ENSG00000168925.10	Pancreas	2.015e+04
ENSG00000168925.10	Pancreas	1.29e+04
ENSG00000168925.10	Pancreas	1.886e+04
ENSG00000168925.10	Pancreas	1.219e+04
ENSG00000168925.10	Pancreas	1.566e+04
ENSG00000168925.10	Pancreas	1.666e+04
ENSG00000168925.10	Pancreas	9367
ENSG00000168925.10	Pancreas	1.856e+04
ENSG00000168925.10	Pancreas	1.403e+04
ENSG00000168925.10	Pancreas	1.343e+04
ENSG00000168925.10	Pancreas	1.046e+04
ENSG00000168925.10	Pancreas	1.375e+04
ENSG00000168925.10	Pancreas	1.522e+04
ENSG00000168925.10	Pancreas	2.002e+04
ENSG00000168925.10	Pancreas	2.393e+04
ENSG00000168925.10	Pancreas	1.68e+04
ENSG00000168925.10	Pancreas	2.003e+04
ENSG00000168925.10	Pancreas	1.332e+04
ENSG00000168925.10	Pancreas	2.493e+04
ENSG00000168925.10	Pancreas	2.192e+04
ENSG00000168925.10	Pancreas	1.859e+04
ENSG00000168925.10	Pancreas	1.401e+04
ENSG00000168925.10	Pancreas	2.018e+04
ENSG00000168925.10	Pancreas	3.71e+04
ENSG00000168925.10	Pancreas	1.5e+04
ENSG00000168925.10	Pancreas	1.668e+04
ENSG00000168925.10	Pancreas	1.97e+04
ENSG00000168925.10	Pancreas	1.663e+04
ENSG00000168925.10	Pancreas	1.459e+04
ENSG00000168925.10	Pancreas	4771
ENSG00000168925.10	Pancreas	2.014e+04
ENSG00000168925.10	Pancreas	1.394e+04
ENSG00000168925.10	Pancreas	2.283e+04
ENSG00000168925.10	Pancreas	2.039e+04
ENSG00000168925.10	Pancreas	1.618e+04
ENSG00000168925.10	Pancreas	1.274e+04
ENSG00000168925.10	Pancreas	1.788e+04
ENSG00000168925.10	Pancreas	2.407e+04
ENSG00000168925.10	Pancreas	9073
ENSG00000168925.10	Pancreas	2.262e+04
ENSG00000168925.10	Pancreas	1.962e+04
ENSG00000168925.10	Pancreas	2.089e+04
ENSG00000168925.10	Pancreas	2.085e+04
ENSG00000168925.10	Pancreas	2.2e+04
ENSG00000168925.10	Pancreas	2.346e+04
ENSG00000168925.10	Pancreas	1.719e+04
ENSG00000168925.10	Pancreas	1.514e+04
ENSG00000168925.10	Pancreas	2.135e+04
ENSG00000168925.10	Pancreas	2.482e+04
ENSG00000168925.10	Pancreas	1.37e+04
ENSG00000168925.10	Pancreas	1.767e+04
ENSG00000168925.10	Pancreas	1.923e+04
ENSG00000168925.10	Pancreas	3.794e+04
ENSG00000168925.10	Pancreas	2.34e+04
ENSG00000168925.10	Pancreas	2.641e+04
ENSG00000168925.10	Pancreas	1.79e+04
ENSG00000168925.10	Pancreas	1.726e+04
ENSG00000168925.10	Pancreas	2.565e+04
ENSG00000168925.10	Pancreas	1.877e+04
ENSG00000168925.10	Pancreas	1.725e+04
ENSG00000168925.10	Pancreas	1.72e+04
ENSG00000168925.10	Pancreas	1.749e+04
ENSG00000168925.10	Pancreas	2.262e+04
ENSG00000168925.10	Pancreas	2.881e+04
ENSG00000168925.10	Pancreas	1.746e+04
ENSG00000168925.10	Pancreas	1.809e+04
ENSG00000168925.10	Pancreas	1.899e+04
ENSG00000168925.10	Pancreas	1.582e+04
ENSG00000168925.10	Pancreas	2.783e+04
ENSG00000168925.10	Pancreas	2.438e+04
ENSG00000168925.10	Pancreas	1.136e+04
ENSG00000168925.10	Pancreas	2.29e+04
ENSG00000168925.10	Pancreas	1.954e+04
ENSG00000168925.10	Pancreas	1.343e+04
ENSG00000168925.10	Pancreas	2.588e+04
ENSG00000168925.10	Pancreas	1.907e+04
ENSG00000168925.10	Pancreas	9198
ENSG00000168925.10	Pancreas	1.882e+04
ENSG00000168925.10	Pancreas	1.465e+04
ENSG00000168925.10	Pancreas	2.125e+04
ENSG00000168925.10	Pancreas	1.965e+04
ENSG00000168925.10	Pancreas	1.242e+04
ENSG00000168925.10	Pancreas	1.364e+04
ENSG00000168925.10	Pancreas	1.11e+04
ENSG00000168925.10	Pancreas	3.097e+04
ENSG00000168925.10	Pancreas	2.952e+04
ENSG00000168925.10	Pancreas	1.347e+04
ENSG00000168925.10	Pancreas	5465
ENSG00000168925.10	Pancreas	2.902e+04
ENSG00000168925.10	Pancreas	1.577e+04
ENSG00000168925.10	Pancreas	1.253e+04
ENSG00000168925.10	Pancreas	2.773e+04
ENSG00000168925.10	Pancreas	2.152e+04
ENSG00000168925.10	Pancreas	2.086e+04
ENSG00000168925.10	Pancreas	1.345e+04
ENSG00000168925.10	Pancreas	1.77e+04
ENSG00000168925.10	Pancreas	1.574e+04
ENSG00000168925.10	Pancreas	1.347e+04
ENSG00000168925.10	Pancreas	3.622e+04
ENSG00000168925.10	Pancreas	1.789e+04
ENSG00000168925.10	Pancreas	1.832e+04
ENSG00000168925.10	Pancreas	1.603e+04
ENSG00000168925.10	Pancreas	1.564e+04
ENSG00000168925.10	Pancreas	1.56e+04
ENSG00000168925.10	Pancreas	2.453e+04
ENSG00000168925.10	Pancreas	1.798e+04
ENSG00000168925.10	Pancreas	1.785e+04
ENSG00000168925.10	Pancreas	2.446e+04
ENSG00000168925.10	Pancreas	2.143e+04
ENSG00000168925.10	Pancreas	2.74e+04
ENSG00000168925.10	Pancreas	1.87e+04
ENSG00000168925.10	Pancreas	1.862e+04
ENSG00000168925.10	Pancreas	2.492e+04
ENSG00000168925.10	Pancreas	1.733e+04
ENSG00000168925.10	Pancreas	3.614e+04
ENSG00000168925.10	Pancreas	2.367e+04
ENSG00000168925.10	Pancreas	1.569e+04
ENSG00000168925.10	Pancreas	1.511e+04
ENSG00000168925.10	Pancreas	1.635e+04
ENSG00000168925.10	Pancreas	1.414e+04
ENSG00000168925.10	Pancreas	1.538e+04
ENSG00000168925.10	Pancreas	2.158e+04
ENSG00000168925.10	Pancreas	1.912e+04
ENSG00000168925.10	Pancreas	1.855e+04
ENSG00000168925.10	Pancreas	1.034e+04
ENSG00000168925.10	Pancreas	2.436e+04
ENSG00000168925.10	Pancreas	1.542e+04
ENSG00000168925.10	Pancreas	1.622e+04
ENSG00000168925.10	Pancreas	1.902e+04
ENSG00000168925.10	Pancreas	1.873e+04
ENSG00000168925.10	Pancreas	1.283e+04
ENSG00000168925.10	Pancreas	2.046e+04
ENSG00000168925.10	Pancreas	2.696e+04
ENSG00000168925.10	Pancreas	3.62e+04
ENSG00000168925.10	Pancreas	1.982e+04
ENSG00000168925.10	Pancreas	1.301e+04
ENSG00000168925.10	Pancreas	1.312e+04
ENSG00000168925.10	Pancreas	1.816e+04
ENSG00000168925.10	Pancreas	9893
ENSG00000168925.10	Pancreas	2.18e+04
ENSG00000168925.10	Pancreas	9930
ENSG00000168925.10	Pancreas	1.761e+04
ENSG00000168925.10	Pancreas	1.868e+04
ENSG00000168925.10	Pancreas	2.184e+04
ENSG00000168925.10	Pancreas	1.432e+04
ENSG00000168925.10	Pancreas	1.901e+04
ENSG00000168925.10	Pancreas	1.184e+04
ENSG00000168925.10	Pancreas	1.632e+04
ENSG00000168925.10	Pancreas	2.116e+04
ENSG00000168925.10	Pancreas	1.687e+04
ENSG00000168925.10	Pancreas	1.279e+04
ENSG00000168925.10	Pancreas	2.123e+04
ENSG00000168925.10	Pancreas	2.616e+04
ENSG00000168925.10	Pancreas	2.099e+04
ENSG00000168925.10	Pancreas	1.803e+04
ENSG00000168925.10	Pancreas	2.208e+04
ENSG00000168925.10	Pancreas	1.845e+04
ENSG00000168925.10	Pancreas	2.43e+04
ENSG00000168925.10	Pancreas	1.907e+04
ENSG00000168925.10	Pancreas	1.156e+04
ENSG00000168925.10	Pancreas	1.654e+04
ENSG00000168925.10	Pancreas	1.745e+04
ENSG00000168925.10	Pancreas	1.264e+04
ENSG00000168925.10	Pancreas	2.036e+04
ENSG00000168925.10	Pancreas	3.113e+04
ENSG00000168925.10	Pancreas	1.629e+04
ENSG00000168925.10	Pancreas	1.583e+04
ENSG00000168925.10	Pancreas	2.301e+04
ENSG00000168925.10	Pancreas	1.327e+04
ENSG00000168925.10	Pancreas	2.077e+04
ENSG00000168925.10	Pancreas	1.517e+04
ENSG00000168925.10	Pancreas	1.348e+04
ENSG00000168925.10	Pancreas	1.294e+04
ENSG00000168925.10	Pancreas	7834
ENSG00000168925.10	Pancreas	1.935e+04
ENSG00000168925.10	Pancreas	1.729e+04
ENSG00000168925.10	Pancreas	1.342e+04
ENSG00000168925.10	Pancreas	1.647e+04
ENSG00000168925.10	Pancreas	2.623e+04
ENSG00000168925.10	Pancreas	1.187e+04
ENSG00000168925.10	Pancreas	1.49e+04
ENSG00000168925.10	Pancreas	1.324e+04
ENSG00000168925.10	Pancreas	1.245e+04
ENSG00000168925.10	Pancreas	1.304e+04
ENSG00000168925.10	Pancreas	1.701e+04
ENSG00000168925.10	Pancreas	1.125e+04
ENSG00000168925.10	Pancreas	2.367e+04
ENSG00000168925.10	Pancreas	2.314e+04
ENSG00000168925.10	Pancreas	1.612e+04
ENSG00000168925.10	Pancreas	2.436e+04
ENSG00000168925.10	Pancreas	7604
ENSG00000168925.10	Pancreas	2.007e+04
ENSG00000168925.10	Pancreas	1.388e+04
ENSG00000168925.10	Pancreas	1.69e+04
ENSG00000168925.10	Pancreas	1.583e+04
ENSG00000168925.10	Pancreas	2.398e+04
ENSG00000168925.10	Pancreas	1.667e+04
ENSG00000168925.10	Pancreas	1.589e+04
ENSG00000168925.10	Pancreas	1.966e+04
ENSG00000168925.10	Pancreas	1.699e+04
ENSG00000168925.10	Pancreas	1.541e+04
ENSG00000168925.10	Pancreas	1.259e+04
ENSG00000168925.10	Pancreas	1.227e+04
ENSG00000168925.10	Pancreas	2.513e+04
ENSG00000168925.10	Pancreas	3.273e+04
ENSG00000168925.10	Pancreas	2.162e+04
ENSG00000168925.10	Pancreas	2.18e+04
ENSG00000168925.10	Pancreas	1.656e+04
ENSG00000168925.10	Pancreas	2.478e+04
ENSG00000168925.10	Pancreas	2.326e+04
ENSG00000168925.10	Pancreas	1.542e+04
ENSG00000168925.10	Pancreas	2.856e+04
ENSG00000168925.10	Pancreas	2.283e+04
ENSG00000168925.10	Pancreas	2.537e+04
ENSG00000168925.10	Pancreas	1.843e+04
ENSG00000168925.10	Pancreas	1.46e+04
ENSG00000168925.10	Pancreas	1.951e+04
ENSG00000168925.10	Pancreas	2.03e+04
ENSG00000168925.10	Pancreas	1.811e+04
ENSG00000168925.10	Pancreas	1.617e+04
ENSG00000168925.10	Pancreas	1.945e+04
ENSG00000168925.10	Pancreas	1.661e+04
ENSG00000168925.10	Pancreas	2.513e+04
ENSG00000168925.10	Pancreas	1.706e+04
ENSG00000168925.10	Pancreas	2.387e+04
ENSG00000168925.10	Pancreas	2.487e+04
ENSG00000168925.10	Pancreas	2.366e+04
ENSG00000168925.10	Pancreas	2.345e+04
ENSG00000168925.10	Pancreas	1.787e+04
ENSG00000168925.10	Pancreas	1.348e+04
ENSG00000168925.10	Pancreas	1.499e+04
ENSG00000168925.10	Pancreas	2.522e+04
ENSG00000168925.10	Pancreas	2.578e+04
ENSG00000168925.10	Pancreas	2.089e+04
ENSG00000168925.10	Pancreas	1.294e+04
ENSG00000168925.10	Pancreas	2.814e+04
ENSG00000168925.10	Pancreas	1.537e+04
ENSG00000168925.10	Pancreas	1.46e+04
ENSG00000168925.10	Pancreas	1.232e+04
ENSG00000168925.10	Pancreas	1.836e+04
ENSG00000168925.10	Pancreas	1.469e+04
ENSG00000168925.10	Pancreas	2.414e+04
ENSG00000168925.10	Pancreas	2.054e+04
ENSG00000168925.10	Pancreas	1.533e+04
ENSG00000168925.10	Pancreas	1.633e+04
ENSG00000168925.10	Pancreas	1.298e+04
ENSG00000168925.10	Pancreas	2.489e+04
ENSG00000168925.10	Pancreas	1.986e+04
ENSG00000168925.10	Pancreas	1.908e+04
ENSG00000168925.10	Pancreas	1.012e+04
ENSG00000168925.10	Pancreas	1.265e+04
ENSG00000168925.10	Pancreas	1.943e+04
ENSG00000168925.10	Pancreas	1.521e+04
ENSG00000168925.10	Pancreas	2.786e+04
ENSG00000168925.10	Pancreas	1.908e+04
ENSG00000168925.10	Pancreas	1.702e+04
ENSG00000168925.10	Pancreas	1.302e+04
ENSG00000168925.10	Pancreas	2.523e+04
ENSG00000168925.10	Pancreas	2.335e+04
ENSG00000168925.10	Pancreas	1.582e+04
ENSG00000168925.10	Pancreas	1.875e+04
ENSG00000168925.10	Pancreas	2.95e+04
ENSG00000168925.10	Pancreas	1.972e+04
ENSG00000168925.10	Pancreas	1.452e+04
ENSG00000168925.10	Pancreas	1.905e+04
ENSG00000168925.10	Pancreas	1.552e+04
ENSG00000168925.10	Pancreas	2.246e+04
ENSG00000168925.10	Pancreas	1.807e+04
ENSG00000168925.10	Pancreas	1.93e+04
ENSG00000168925.10	Pancreas	1.822e+04
ENSG00000168925.10	Pancreas	1.947e+04
ENSG00000168925.10	Pancreas	1.595e+04
ENSG00000168925.10	Pancreas	1.611e+04
ENSG00000168925.10	Pancreas	2.92e+04
ENSG00000168925.10	Pancreas	1.859e+04
ENSG00000168925.10	Pancreas	2.085e+04
ENSG00000168925.10	Pancreas	2.466e+04
ENSG00000168925.10	Pancreas	1.962e+04
ENSG00000168925.10	Pancreas	2.119e+04
ENSG00000168925.10	Pancreas	1.557e+04
ENSG00000168925.10	Pancreas	1.977e+04
ENSG00000168925.10	Pancreas	3.512e+04
ENSG00000168925.10	Pancreas	1.887e+04
ENSG00000168925.10	Pancreas	1.941e+04
ENSG00000168925.10	Pancreas	2.306e+04
ENSG00000168925.10	Pancreas	1.972e+04
ENSG00000168925.10	Pancreas	1.834e+04
ENSG00000168925.10	Pancreas	1.961e+04
ENSG00000168925.10	Pancreas	1.799e+04
ENSG00000168925.10	Pancreas	2.115e+04
ENSG00000168925.10	Pancreas	2.546e+04
ENSG00000168925.10	Pancreas	1.342e+04
ENSG00000168925.10	Pancreas	2.205e+04
ENSG00000168925.10	Pancreas	2.094e+04
ENSG00000168925.10	Pancreas	1.361e+04
ENSG00000168925.10	Pancreas	1.534e+04
ENSG00000168925.10	Pancreas	1.619e+04
ENSG00000168925.10	Pancreas	1.522e+04
ENSG00000168925.10	Pancreas	1.737e+04
ENSG00000168925.10	Pancreas	1.628e+04
ENSG00000168925.10	Pancreas	1.499e+04
ENSG00000168925.10	Pancreas	1.413e+04
ENSG00000168925.10	Pancreas	1.344e+04
ENSG00000168925.10	Pancreas	1.778e+04
ENSG00000168925.10	Pancreas	2.099e+04
ENSG00000168925.10	Pancreas	2.02e+04
ENSG00000240338.5	Pancreas	3582
ENSG00000240338.5	Pancreas	3242
ENSG00000240338.5	Pancreas	6412
ENSG00000240338.5	Pancreas	2566
ENSG00000240338.5	Pancreas	1652
ENSG00000240338.5	Pancreas	2850
ENSG00000240338.5	Pancreas	3995
ENSG00000240338.5	Pancreas	1666
ENSG00000240338.5	Pancreas	2257
ENSG00000240338.5	Pancreas	6749
ENSG00000240338.5	Pancreas	3156
ENSG00000240338.5	Pancreas	2013
ENSG00000240338.5	Pancreas	2963
ENSG00000240338.5	Pancreas	4273
ENSG00000240338.5	Pancreas	1837
ENSG00000240338.5	Pancreas	4024
ENSG00000240338.5	Pancreas	5666
ENSG00000240338.5	Pancreas	3860
ENSG00000240338.5	Pancreas	3759
ENSG00000240338.5	Pancreas	2529
ENSG00000240338.5	Pancreas	2042
ENSG00000240338.5	Pancreas	4760
ENSG00000240338.5	Pancreas	6792
ENSG00000240338.5	Pancreas	2402
ENSG00000240338.5	Pancreas	3098
ENSG00000240338.5	Pancreas	2817
ENSG00000240338.5	Pancreas	2537
ENSG00000240338.5	Pancreas	4831
ENSG00000240338.5	Pancreas	2748
ENSG00000240338.5	Pancreas	3044
ENSG00000240338.5	Pancreas	3073
ENSG00000240338.5	Pancreas	2280
ENSG00000240338.5	Pancreas	738.7
ENSG00000240338.5	Pancreas	2672
ENSG00000240338.5	Pancreas	3631
ENSG00000240338.5	Pancreas	6457
ENSG00000240338.5	Pancreas	2720
ENSG00000240338.5	Pancreas	3667
ENSG00000240338.5	Pancreas	1929
ENSG00000240338.5	Pancreas	1695
ENSG00000240338.5	Pancreas	5296
ENSG00000240338.5	Pancreas	5947
ENSG00000240338.5	Pancreas	3423
ENSG00000240338.5	Pancreas	2140
ENSG00000240338.5	Pancreas	4992
ENSG00000240338.5	Pancreas	3789
ENSG00000240338.5	Pancreas	1439
ENSG00000240338.5	Pancreas	1263
ENSG00000240338.5	Pancreas	7151
ENSG00000240338.5	Pancreas	3997
ENSG00000240338.5	Pancreas	6979
ENSG00000240338.5	Pancreas	914.5
ENSG00000240338.5	Pancreas	3578
ENSG00000240338.5	Pancreas	3451
ENSG00000240338.5	Pancreas	4393
ENSG00000240338.5	Pancreas	3735
ENSG00000240338.5	Pancreas	4722
ENSG00000240338.5	Pancreas	1961
ENSG00000240338.5	Pancreas	4218
ENSG00000240338.5	Pancreas	6395
ENSG00000240338.5	Pancreas	1744
ENSG00000240338.5	Pancreas	4440
ENSG00000240338.5	Pancreas	8053
ENSG00000240338.5	Pancreas	3451
